2699,"513300","甘孜藏族自治州",2,510000
2700,"513321","康定县",2,510000
2701,"513322","泸定县",2,510000
2702,"513323","丹巴县",2,510000
2703,"513324","九龙县",2,510000
2704,"513325","雅江县",2,510000
2705,"513326","道孚县",2,510000
2706,"513327","炉霍县",2,510000
2707,"513328","甘孜县",2,510000
2708,"513329","新龙县",2,510000
2709,"513330","德格县",2,510000
2710,"513331","白玉县",2,510000
2711,"513332","石渠县",2,510000
2712,"513333","色达县",2,510000
2713,"513334","理塘县",2,510000
2714,"513335","巴塘县",2,510000
2715,"513336","乡城县",2,510000
2716,"513337","稻城县",2,510000
2717,"513338","得荣县",2,510000
2718,"513400","凉山彝族自治州",2,510000
2719,"513401","西昌市",1,513400
2720,"513422","木里藏族自治县",2,510000
2721,"513423","盐源县",2,510000
2722,"513424","德昌县",2,510000
2723,"513425","会理县",2,510000
2724,"513426","会东县",2,510000
2725,"513427","宁南县",2,510000
2726,"513428","普格县",2,510000
2727,"513429","布拖县",2,510000
2728,"513430","金阳县",2,510000
2729,"513431","昭觉县",2,510000
2730,"513432","喜德县",2,510000
2731,"513433","冕宁县",2,510000
2732,"513434","越西县",2,510000
2733,"513435","甘洛县",2,510000
2734,"513436","美姑县",2,510000
2735,"513437","雷波县",2,510000
2736,"520000","贵州省",0,520000
2737,"520100","贵阳市",2,520000
2738,"520101","市辖区",1,520100
2739,"520102","南明区",1,520100
2740,"520103","云岩区",1,520100
2741,"520111","花溪区",1,520100
2742,"520112","乌当区",1,520100
2743,"520113","白云区",1,520100
2744,"520114","小河区",1,520100
2745,"520121","开阳县",2,520000
2746,"520122","息烽县",2,520000
2747,"520123","修文县",2,520000
2748,"520181","清镇市",2,520000
2749,"520200","六盘水市",2,520000
2750,"520201","钟山区",1,520200
2751,"520203","六枝特区",1,520200
2752,"520221","水城县",2,520000
2753,"520222","盘县",2,520000
2754,"520300","遵义市",2,520000
2755,"520301","市辖区",1,520300
2756,"520302","红花岗区",1,520300
2757,"520321","遵义县",2,520000
2758,"520322","桐梓县",2,520000
2759,"520323","绥阳县",2,520000
2760,"520324","正安县",2,520000
2761,"520325","道真仡佬族苗族自治县",2,520000
2762,"520326","务川仡佬族苗族自治县",2,520000
2763,"520327","凤冈县",2,520000
2764,"520328","湄潭县",2,520000
2765,"520329","余庆县",2,520000
2766,"520330","习水县",2,520000
2767,"520381","赤水市",2,520000
2768,"520382","仁怀市",2,520000
2769,"520400","安顺市",2,520000
2770,"520401","市辖区",1,520400
2771,"520402","西秀区",1,520400
2772,"520421","平坝县",2,520000
2773,"520422","普定县",2,520000
2774,"520423","镇宁布依族苗族自治县",2,520000
2775,"520424","关岭布依族苗族自治县",2,520000
2776,"520425","紫云苗族布依族自治县",2,520000
2777,"522200","铜仁地区",2,520000
2778,"522201","铜仁市",1,522200
2779,"522222","江口县",2,520000
2780,"522223","玉屏侗族自治县",2,520000
2781,"522224","石阡县",2,520000
2782,"522225","思南县",2,520000
2783,"522226","印江土家族苗族自治县",2,520000
2784,"522227","德江县",2,520000
2785,"522228","沿河土家族自治县",2,520000
2786,"522229","松桃苗族自治县",2,520000
2787,"522230","万山特区",2,520000
2788,"522300","黔西南布依族苗族自治州",2,520000
2789,"522301","兴义市",1,522300
2790,"522322","兴仁县",2,520000
2791,"522323","普安县",2,520000
2792,"522324","晴隆县",2,520000
2793,"522325","贞丰县",2,520000
2794,"522326","望谟县",2,520000
2795,"522327","册亨县",2,520000
2796,"522328","安龙县",2,520000
2797,"522400","毕节地区",2,520000
2798,"522401","毕节市",1,522400
2799,"522422","大方县",2,520000
2800,"522423","黔西县",2,520000
2801,"522424","金沙县",2,520000
2802,"522425","织金县",2,520000
2803,"522426","纳雍县",2,520000
2804,"522427","威宁彝族回族苗族自治县",2,520000
2805,"522428","赫章县",2,520000
2806,"522600","黔东南苗族侗族自治州",2,520000
2807,"522601","凯里市",1,522600
2808,"522622","黄平县",2,520000
2809,"522623","施秉县",2,520000
2810,"522624","三穗县",2,520000
2811,"522625","镇远县",2,520000
2812,"522626","岑巩县",2,520000
2813,"522627","天柱县",2,520000
2814,"522628","锦屏县",2,520000
2815,"522629","剑河县",2,520000
2816,"522630","台江县",2,520000
2817,"522631","黎平县",2,520000
2818,"522632","榕江县",2,520000
2819,"522633","从江县",2,520000
2820,"522634","雷山县",2,520000
2821,"522635","麻江县",2,520000
2822,"522636","丹寨县",2,520000
2823,"522700","黔南布依族苗族自治州",2,520000
2824,"522701","都匀市",1,522700
2825,"522702","福泉市",1,522700
2826,"522722","荔波县",2,520000
2827,"522723","贵定县",2,520000
2828,"522725","瓮安县",2,520000
2829,"522726","独山县",2,520000
2830,"522727","平塘县",2,520000
2831,"522728","罗甸县",2,520000
2832,"522729","长顺县",2,520000
2833,"522730","龙里县",2,520000
2834,"522731","惠水县",2,520000
2835,"522732","三都水族自治县",2,520000
2836,"530000","云南省",0,530000
2837,"530100","昆明市",2,530000
2838,"530101","市辖区",1,530100
2839,"530102","五华区",1,530100
2840,"530103","盘龙区",1,530100
2841,"530111","官渡区",1,530100
2842,"530112","西山区",1,530100
2843,"530113","东川区",1,530100
2844,"530121","呈贡县",2,530000
2845,"530122","晋宁县",2,530000
2846,"530124","富民县",2,530000
2847,"530125","宜良县",2,530000
2848,"530126","石林彝族自治县",2,530000
2849,"530127","嵩明县",2,530000
2850,"530128","禄劝彝族苗族自治县",2,530000
2851,"530129","寻甸回族彝族自治县",2,530000
2852,"530181","安宁市",2,530000
2853,"530300","曲靖市",2,530000
2854,"530301","市辖区",1,530300
2855,"530302","麒麟区",1,530300
2856,"530321","马龙县",2,530000
2857,"530322","陆良县",2,530000
2858,"530323","师宗县",2,530000
2859,"530324","罗平县",2,530000
2860,"530325","富源县",2,530000
2861,"530326","会泽县",2,530000
2862,"530328","沾益县",2,530000
2863,"530381","宣威市",2,530000
2864,"530400","玉溪市",2,530000
2865,"530401","市辖区",1,530400
2866,"530402","红塔区",1,530400
2867,"530421","江川县",2,530000
2868,"530422","澄江县",2,530000
2869,"530423","通海县",2,530000
2870,"530424","华宁县",2,530000
2871,"530425","易门县",2,530000
2872,"530426","峨山彝族自治县",2,530000
2873,"530427","新平彝族傣族自治县",2,530000
2874,"530428","元江哈尼族彝族傣族自治县",2,530000
2875,"530500","保山市",2,530000
2876,"530501","市辖区",1,530500
2877,"530502","隆阳区",1,530500
2878,"530521","施甸县",2,530000
2879,"530522","腾冲县",2,530000
2880,"530523","龙陵县",2,530000
2881,"530524","昌宁县",2,530000
2882,"530600","昭通市",2,530000
2883,"530601","市辖区",1,530600
2884,"530602","昭阳区",1,530600
2885,"530621","鲁甸县",2,530000
2886,"530622","巧家县",2,530000
2887,"530623","盐津县",2,530000
2888,"530624","大关县",2,530000
2889,"530625","永善县",2,530000
2890,"530626","绥江县",2,530000
2891,"530627","镇雄县",2,530000
2892,"530628","彝良县",2,530000
2893,"530629","威信县",2,530000
2894,"530630","水富县",2,530000
2895,"530700","丽江市",2,530000
2896,"530701","市辖区",1,530700
2897,"530702","古城区",1,530700
2898,"530721","玉龙纳西族自治县",2,530000
2899,"530722","永胜县",2,530000
2900,"530723","华坪县",2,530000
2901,"530724","宁蒗彝族自治县",2,530000
2902,"532300","楚雄彝族自治州",2,530000
2903,"532301","楚雄市",1,532300
2904,"532322","双柏县",2,530000
2905,"532323","牟定县",2,530000
2906,"532324","南华县",2,530000
2907,"532325","姚安县",2,530000
2908,"532326","大姚县",2,530000
2909,"532327","永仁县",2,530000
2910,"532328","元谋县",2,530000
2911,"532329","武定县",2,530000
2912,"532331","禄丰县",2,530000
2913,"532500","红河哈尼族彝族自治州",2,530000
2914,"532501","个旧市",1,532500
2915,"532502","开远市",1,532500
2916,"532522","蒙自县",2,530000
2917,"532523","屏边苗族自治县",2,530000
2918,"532524","建水县",2,530000
2919,"532525","石屏县",2,530000
2920,"532526","弥勒县",2,530000
2921,"532527","泸西县",2,530000
2922,"532528","元阳县",2,530000
2923,"532529","红河县",2,530000
2924,"532530","金平苗族瑶族傣族自治县",2,530000
2925,"532531","绿春县",2,530000
2926,"532532","河口瑶族自治县",2,530000
2927,"532600","文山壮族苗族自治州",2,530000
2928,"532621","文山县",2,530000
2929,"532622","砚山县",2,530000
2930,"532623","西畴县",2,530000
2931,"532624","麻栗坡县",2,530000
2932,"532625","马关县",2,530000
2933,"532626","丘北县",2,530000
2934,"532627","广南县",2,530000
2935,"532628","富宁县",2,530000
2936,"532700","思茅地区",2,530000
2937,"532701","思茅市",1,532700
2938,"532722","普洱哈尼族彝族自治县",2,530000
2939,"532723","墨江哈尼族自治县",2,530000
2940,"532724","景东彝族自治县",2,530000
2941,"532725","景谷傣族彝族自治县",2,530000
2942,"532726","镇沅彝族哈尼族拉祜族自治县",2,530000
2943,"532727","江城哈尼族彝族自治县",2,530000
2944,"532728","孟连傣族拉祜族佤族自治县",2,530000
2945,"532729","澜沧拉祜族自治县",2,530000
2946,"532730","西盟佤族自治县",2,530000
2947,"532800","西双版纳傣族自治州",2,530000
2948,"532801","景洪市",1,532800
2949,"532822","勐海县",2,530000
2950,"532823","勐腊县",2,530000
2951,"532900","大理白族自治州",2,530000
2952,"532901","大理市",1,532900
2953,"532922","漾濞彝族自治县",2,530000
2954,"532923","祥云县",2,530000
2955,"532924","宾川县",2,530000
2956,"532925","弥渡县",2,530000
2957,"532926","南涧彝族自治县",2,530000
2958,"532927","巍山彝族回族自治县",2,530000
2959,"532928","永平县",2,530000
2960,"532929","云龙县",2,530000
2961,"532930","洱源县",2,530000
2962,"532931","剑川县",2,530000
2963,"532932","鹤庆县",2,530000
2964,"533100","德宏傣族景颇族自治州",2,530000
2965,"533102","瑞丽市",1,533100
2966,"533103","潞西市",1,533100
2967,"533122","梁河县",2,530000
2968,"533123","盈江县",2,530000
2969,"533124","陇川县",2,530000
2970,"533300","怒江傈僳族自治州",2,530000
2971,"533321","泸水县",2,530000
2972,"533323","福贡县",2,530000
2973,"533324","贡山独龙族怒族自治县",2,530000
2974,"533325","兰坪白族普米族自治县",2,530000
2975,"533400","迪庆藏族自治州",2,530000
2976,"533421","香格里拉县",2,530000
2977,"533422","德钦县",2,530000
2978,"533423","维西傈僳族自治县",2,530000
2979,"533500","临沧地区",2,530000
2980,"533521","临沧县",2,530000
2981,"533522","凤庆县",2,530000
2982,"533523","云县",2,530000
2983,"533524","永德县",2,530000
2984,"533525","镇康县",2,530000
2985,"533526","双江拉祜族佤族布朗族傣族自治县",2,530000
2986,"533527","耿马傣族佤族自治县",2,530000
2987,"533528","沧源佤族自治县",2,530000
2988,"540000","西藏自治区",0,540000
2989,"540100","拉萨市",2,540000
2990,"540101","市辖区",1,540100
2991,"540102","城关区",1,540100
2992,"540121","林周县",2,540000
2993,"540122","当雄县",2,540000
2994,"540123","尼木县",2,540000
2995,"540124","曲水县",2,540000
2996,"540125","堆龙德庆县",2,540000
2997,"540126","达孜县",2,540000
2998,"540127","墨竹工卡县",2,540000
2999,"542100","昌都地区",2,540000
3000,"542121","昌都县",2,540000
3001,"542122","江达县",2,540000
3002,"542123","贡觉县",2,540000
3003,"542124","类乌齐县",2,540000
3004,"542125","丁青县",2,540000
3005,"542126","察雅县",2,540000
3006,"542127","八宿县",2,540000
3007,"542128","左贡县",2,540000
3008,"542129","芒康县",2,540000
3009,"542132","洛隆县",2,540000
3010,"542133","边坝县",2,540000
3011,"542200","山南地区",2,540000
3012,"542221","乃东县",2,540000
3013,"542222","扎囊县",2,540000
3014,"542223","贡嘎县",2,540000
3015,"542224","桑日县",2,540000
3016,"542225","琼结县",2,540000
3017,"542226","曲松县",2,540000
3018,"542227","措美县",2,540000
3019,"542228","洛扎县",2,540000
3020,"542229","加查县",2,540000
3021,"542231","隆子县",2,540000
3022,"542232","错那县",2,540000
3023,"542233","浪卡子县",2,540000
3024,"542300","日喀则地区",2,540000
3025,"542301","日喀则市",1,542300
3026,"542322","南木林县",2,540000
3027,"542323","江孜县",2,540000
3028,"542324","定日县",2,540000
3029,"542325","萨迦县",2,540000
3030,"542326","拉孜县",2,540000
3031,"542327","昂仁县",2,540000
3032,"542328","谢通门县",2,540000
3033,"542329","白朗县",2,540000
3034,"542330","仁布县",2,540000
3035,"542331","康马县",2,540000
3036,"542332","定结县",2,540000
3037,"542333","仲巴县",2,540000
3038,"542334","亚东县",2,540000
3039,"542335","吉隆县",2,540000
3040,"542336","聂拉木县",2,540000
3041,"542337","萨嘎县",2,540000
3042,"542338","岗巴县",2,540000
3043,"542400","那曲地区",2,540000
3044,"542421","那曲县",2,540000
3045,"542422","嘉黎县",2,540000
3046,"542423","比如县",2,540000
3047,"542424","聂荣县",2,540000
3048,"542425","安多县",2,540000
3049,"542426","申扎县",2,540000
3050,"542427","索县",2,540000
3051,"542428","班戈县",2,540000
3052,"542429","巴青县",2,540000
3053,"542430","尼玛县",2,540000
3054,"542500","阿里地区",2,540000
3055,"542521","普兰县",2,540000
3056,"542522","札达县",2,540000
3057,"542523","噶尔县",2,540000
3058,"542524","日土县",2,540000
3059,"542525","革吉县",2,540000
3060,"542526","改则县",2,540000
3061,"542527","措勤县",2,540000
3062,"542600","林芝地区",2,540000
3063,"542621","林芝县",2,540000
3064,"542622","工布江达县",2,540000
3065,"542623","米林县",2,540000
3066,"542624","墨脱县",2,540000
3067,"542625","波密县",2,540000
3068,"542626","察隅县",2,540000
3069,"542627","朗县",2,540000
3070,"610000","陕西省",0,610000
3071,"610100","西安市",2,610000
3072,"610101","市辖区",1,610100
3073,"610102","新城区",1,610100
3074,"610103","碑林区",1,610100
3075,"610104","莲湖区",1,610100
3076,"610111","灞桥区",1,610100
3077,"610112","未央区",1,610100
3078,"610113","雁塔区",1,610100
3079,"610114","阎良区",1,610100
3080,"610115","临潼区",1,610100
3081,"610116","长安区",1,610100
3082,"610122","蓝田县",2,610000
3083,"610124","周至县",2,610000
3084,"610125","户县",2,610000
3085,"610126","高陵县",2,610000
3086,"610200","铜川市",2,610000
3087,"610201","市辖区",1,610200
3088,"610202","王益区",1,610200
3089,"610203","印台区",1,610200
3090,"610204","耀州区",1,610200
3091,"610222","宜君县",2,610000
3092,"610300","宝鸡市",2,610000
3093,"610301","市辖区",1,610300
3094,"610302","渭滨区",1,610300
3095,"610303","金台区",1,610300
3096,"610304","陈仓区",1,610300
3097,"610322","凤翔县",2,610000
3098,"610323","岐山县",2,610000
3099,"610324","扶风县",2,610000
3100,"610326","眉县",2,610000
3101,"610327","陇县",2,610000
3102,"610328","千阳县",2,610000
3103,"610329","麟游县",2,610000
3104,"610330","凤县",2,610000
3105,"610331","太白县",2,610000
3106,"610400","咸阳市",2,610000
3107,"610401","市辖区",1,610400
3108,"610402","秦都区",1,610400
3109,"610403","杨凌区",1,610400
3110,"610404","渭城区",1,610400
3111,"610422","三原县",2,610000
3112,"610423","泾阳县",2,610000
3113,"610424","乾县",2,610000
3114,"610425","礼泉县",2,610000
3115,"610426","永寿县",2,610000
3116,"610427","彬县",2,610000
3117,"610428","长武县",2,610000
3118,"610429","旬邑县",2,610000
3119,"610430","淳化县",2,610000
3120,"610431","武功县",2,610000
3121,"610481","兴平市",2,610000
3122,"610500","渭南市",2,610000
3123,"610501","市辖区",1,610500
3124,"610502","临渭区",1,610500
3125,"610521","华县",2,610000
3126,"610522","潼关县",2,610000
3127,"610523","大荔县",2,610000
3128,"610524","合阳县",2,610000
3129,"610525","澄城县",2,610000
3130,"610526","蒲城县",2,610000
3131,"610527","白水县",2,610000
3132,"610528","富平县",2,610000
3133,"610581","韩城市",2,610000
3134,"610582","华阴市",2,610000
3135,"610600","延安市",2,610000
3136,"610601","市辖区",1,610600
3137,"610602","宝塔区",1,610600
3138,"610621","延长县",2,610000
3139,"610622","延川县",2,610000
3140,"610623","子长县",2,610000
3141,"610624","安塞县",2,610000
3142,"610625","志丹县",2,610000
3143,"610626","吴旗县",2,610000
3144,"610627","甘泉县",2,610000
3145,"610628","富县",2,610000
3146,"610629","洛川县",2,610000
3147,"610630","宜川县",2,610000
3148,"610631","黄龙县",2,610000
3149,"610632","黄陵县",2,610000
3150,"610700","汉中市",2,610000
3151,"610701","市辖区",1,610700
3152,"610702","汉台区",1,610700
3153,"610721","南郑县",2,610000
3154,"610722","城固县",2,610000
3155,"610723","洋县",2,610000
3156,"610724","西乡县",2,610000
3157,"610725","勉县",2,610000
3158,"610726","宁强县",2,610000
3159,"610727","略阳县",2,610000
3160,"610728","镇巴县",2,610000
3161,"610729","留坝县",2,610000
3162,"610730","佛坪县",2,610000
3163,"610800","榆林市",2,610000
3164,"610801","市辖区",1,610800
3165,"610802","榆阳区",1,610800
3166,"610821","神木县",2,610000
3167,"610822","府谷县",2,610000
3168,"610823","横山县",2,610000
3169,"610824","靖边县",2,610000
3170,"610825","定边县",2,610000
3171,"610826","绥德县",2,610000
3172,"610827","米脂县",2,610000
3173,"610828","佳县",2,610000
3174,"610829","吴堡县",2,610000
3175,"610830","清涧县",2,610000
3176,"610831","子洲县",2,610000
3177,"610900","安康市",2,610000
3178,"610901","市辖区",1,610900
3179,"610902","汉滨区",1,610900
3180,"610921","汉阴县",2,610000
3181,"610922","石泉县",2,610000
3182,"610923","宁陕县",2,610000
3183,"610924","紫阳县",2,610000
3184,"610925","岚皋县",2,610000
3185,"610926","平利县",2,610000
3186,"610927","镇坪县",2,610000
3187,"610928","旬阳县",2,610000
3188,"610929","白河县",2,610000
3189,"611000","商洛市",2,610000
3190,"611001","市辖区",1,611000
3191,"611002","商州区",1,611000
3192,"611021","洛南县",2,610000
3193,"611022","丹凤县",2,610000
3194,"611023","商南县",2,610000
3195,"611024","山阳县",2,610000
3196,"611025","镇安县",2,610000
3197,"611026","柞水县",2,610000
3198,"620000","甘肃省",0,620000
3199,"620100","兰州市",2,620000
3200,"620101","市辖区",1,620100
3201,"620102","城关区",1,620100
3202,"620103","七里河区",1,620100
3203,"620104","西固区",1,620100
3204,"620105","安宁区",1,620100
3205,"620111","红古区",1,620100
3206,"620121","永登县",2,620000
3207,"620122","皋兰县",2,620000
3208,"620123","榆中县",2,620000
3209,"620200","嘉峪关市",2,620000
3210,"620201","市辖区",1,620200
3211,"620300","金昌市",2,620000
3212,"620301","市辖区",1,620300
3213,"620302","金川区",1,620300
3214,"620321","永昌县",2,620000
3215,"620400","白银市",2,620000
3216,"620401","市辖区",1,620400
3217,"620402","白银区",1,620400
3218,"620403","平川区",1,620400
3219,"620421","靖远县",2,620000
3220,"620422","会宁县",2,620000
3221,"620423","景泰县",2,620000
3222,"620500","天水市",2,620000
3223,"620501","市辖区",1,620500
3224,"620502","秦城区",1,620500
3225,"620503","北道区",1,620500
3226,"620521","清水县",2,620000
3227,"620522","秦安县",2,620000
3228,"620523","甘谷县",2,620000
3229,"620524","武山县",2,620000
3230,"620525","张家川回族自治县",2,620000
3231,"620600","武威市",2,620000
3232,"620601","市辖区",1,620600
3233,"620602","凉州区",1,620600
3234,"620621","民勤县",2,620000
3235,"620622","古浪县",2,620000
3236,"620623","天祝藏族自治县",2,620000
3237,"620700","张掖市",2,620000
3238,"620701","市辖区",1,620700
3239,"620702","甘州区",1,620700
3240,"620721","肃南裕固族自治县",2,620000
3241,"620722","民乐县",2,620000
3242,"620723","临泽县",2,620000
3243,"620724","高台县",2,620000
3244,"620725","山丹县",2,620000
3245,"620800","平凉市",2,620000
3246,"620801","市辖区",1,620800
3247,"620802","崆峒区",1,620800
3248,"620821","泾川县",2,620000
3249,"620822","灵台县",2,620000
3250,"620823","崇信县",2,620000
3251,"620824","华亭县",2,620000
3252,"620825","庄浪县",2,620000
3253,"620826","静宁县",2,620000
3254,"620900","酒泉市",2,620000
3255,"620901","市辖区",1,620900
3256,"620902","肃州区",1,620900
3257,"620921","金塔县",2,620000
3258,"620922","安西县",2,620000
3259,"620923","肃北蒙古族自治县",2,620000
3260,"620924","阿克塞哈萨克族自治县",2,620000
3261,"620981","玉门市",2,620000
3262,"620982","敦煌市",2,620000
3263,"621000","庆阳市",2,620000
3264,"621001","市辖区",1,621000
3265,"621002","西峰区",1,621000
3266,"621021","庆城县",2,620000
3267,"621022","环县",2,620000
3268,"621023","华池县",2,620000
3269,"621024","合水县",2,620000
3270,"621025","正宁县",2,620000
3271,"621026","宁县",2,620000
3272,"621027","镇原县",2,620000
3273,"621100","定西市",2,620000
3274,"621101","市辖区",1,621100
3275,"621102","安定区",1,621100
3276,"621121","通渭县",2,620000
3277,"621122","陇西县",2,620000
3278,"621123","渭源县",2,620000
3279,"621124","临洮县",2,620000
3280,"621125","漳县",2,620000
3281,"621126","岷县",2,620000
3282,"622600","陇南地区",2,620000
3283,"622621","武都县",2,620000
3284,"622623","宕昌县",2,620000
3285,"622624","成县",2,620000
3286,"622625","康县",2,620000
3287,"622626","文县",2,620000
3288,"622627","西和县",2,620000
3289,"622628","礼县",2,620000
3290,"622629","两当县",2,620000
3291,"622630","徽县",2,620000
3292,"622900","临夏回族自治州",2,620000
3293,"622901","临夏市",1,622900
3294,"622921","临夏县",2,620000
3295,"622922","康乐县",2,620000
3296,"622923","永靖县",2,620000
3297,"622924","广河县",2,620000
3298,"622925","和政县",2,620000
3299,"622926","东乡族自治县",2,620000
3300,"622927","积石山保安族东乡族撒拉族自治县",2,620000
3301,"623000","甘南藏族自治州",2,620000
3302,"623001","合作市",1,623000
3303,"623021","临潭县",2,620000
3304,"623022","卓尼县",2,620000
3305,"623023","舟曲县",2,620000
3306,"623024","迭部县",2,620000
3307,"623025","玛曲县",2,620000
3308,"623026","碌曲县",2,620000
3309,"623027","夏河县",2,620000
3310,"630000","青海省",0,630000
3311,"630100","西宁市",2,630000
3312,"630101","市辖区",1,630100
3313,"630102","城东区",1,630100
3314,"630103","城中区",1,630100
3315,"630104","城西区",1,630100
3316,"630105","城北区",1,630100
3317,"630121","大通回族土族自治县",2,630000
3318,"630122","湟中县",2,630000
3319,"630123","湟源县",2,630000
3320,"632100","海东地区",2,630000
3321,"632121","平安县",2,630000
3322,"632122","民和回族土族自治县",2,630000
3323,"632123","乐都县",2,630000
3324,"632126","互助土族自治县",2,630000
3325,"632127","化隆回族自治县",2,630000
3326,"632128","循化撒拉族自治县",2,630000
3327,"632200","海北藏族自治州",2,630000
3328,"632221","门源回族自治县",2,630000
3329,"632222","祁连县",2,630000
3330,"632223","海晏县",2,630000
3331,"632224","刚察县",2,630000
3332,"632300","黄南藏族自治州",2,630000
3333,"632321","同仁县",2,630000
3334,"632322","尖扎县",2,630000
3335,"632323","泽库县",2,630000
3336,"632324","河南蒙古族自治县",2,630000
3337,"632500","海南藏族自治州",2,630000
3338,"632521","共和县",2,630000
3339,"632522","同德县",2,630000
3340,"632523","贵德县",2,630000
3341,"632524","兴海县",2,630000
3342,"632525","贵南县",2,630000
3343,"632600","果洛藏族自治州",2,630000
3344,"632621","玛沁县",2,630000
3345,"632622","班玛县",2,630000
3346,"632623","甘德县",2,630000
3347,"632624","达日县",2,630000
3348,"632625","久治县",2,630000
3349,"632626","玛多县",2,630000
3350,"632700","玉树藏族自治州",2,630000
3351,"632721","玉树县",2,630000
3352,"632722","杂多县",2,630000
3353,"632723","称多县",2,630000
3354,"632724","治多县",2,630000
3355,"632725","囊谦县",2,630000
3356,"632726","曲麻莱县",2,630000
3357,"632800","海西蒙古族藏族自治州",2,630000
3358,"632801","格尔木市",1,632800
3359,"632802","德令哈市",1,632800
3360,"632821","乌兰县",2,630000
3361,"632822","都兰县",2,630000
3362,"632823","天峻县",2,630000
3363,"640000","宁夏回族自治区",0,640000
3364,"640100","银川市",2,640000
3365,"640101","市辖区",1,640100
3366,"640104","兴庆区",1,640100
3367,"640105","西夏区",1,640100
3368,"640106","金凤区",1,640100
3369,"640121","永宁县",2,640000
3370,"640122","贺兰县",2,640000
3371,"640181","灵武市",2,640000
3372,"640200","石嘴山市",2,640000
3373,"640201","市辖区",1,640200
3374,"640202","大武口区",1,640200
3375,"640203","石嘴山区",1,640200
3376,"640221","平罗县",2,640000
3377,"640222","陶乐县",2,640000
3378,"640223","惠农县",2,640000
3379,"640300","吴忠市",2,640000
3380,"640301","市辖区",1,640300
3381,"640302","利通区",1,640300
3382,"640321","中卫县",2,640000
3383,"640322","中宁县",2,640000
3384,"640323","盐池县",2,640000
3385,"640324","同心县",2,640000
3386,"640381","青铜峡市",2,640000
3387,"640400","固原市",2,640000
3388,"640401","市辖区",1,640400
3389,"640402","原州区",1,640400
3390,"640421","海原县",2,640000
3391,"640422","西吉县",2,640000
3392,"640423","隆德县",2,640000
3393,"640424","泾源县",2,640000
3394,"640425","彭阳县",2,640000
3395,"650000","新疆维吾尔自治区",0,650000
3396,"650100","乌鲁木齐市",2,650000
3397,"650101","市辖区",1,650100
3398,"650102","天山区",1,650100
3399,"650103","沙依巴克区",1,650100
3400,"650104","新市区",1,650100
3401,"650105","水磨沟区",1,650100
3402,"650106","头屯河区",1,650100
3403,"650107","达坂城区",1,650100
3404,"650108","东山区",1,650100
3405,"650121","乌鲁木齐县",2,650000
3406,"650200","克拉玛依市",2,650000
3407,"650201","市辖区",1,650200
3408,"650202","独山子区",1,650200
3409,"650203","克拉玛依区",1,650200
3410,"650204","白碱滩区",1,650200
3411,"650205","乌尔禾区",1,650200
3412,"652100","吐鲁番地区",2,650000
3413,"652101","吐鲁番市",1,652100
3414,"652122","鄯善县",2,650000
3415,"652123","托克逊县",2,650000
3416,"652200","哈密地区",2,650000
3417,"652201","哈密市",1,652200
3418,"652222","巴里坤哈萨克自治县",2,650000
3419,"652223","伊吾县",2,650000
3420,"652300","昌吉回族自治州",2,650000
3421,"652301","昌吉市",1,652300
3422,"652302","阜康市",1,652300
3423,"652303","米泉市",1,652300
3424,"652323","呼图壁县",2,650000
3425,"652324","玛纳斯县",2,650000
3426,"652325","奇台县",2,650000
3427,"652327","吉木萨尔县",2,650000
3428,"652328","木垒哈萨克自治县",2,650000
3429,"652700","博尔塔拉蒙古自治州",2,650000
3430,"652701","博乐市",1,652700
3431,"652722","精河县",2,650000
3432,"652723","温泉县",2,650000
3433,"652800","巴音郭楞蒙古自治州",2,650000
3434,"652801","库尔勒市",1,652800
3435,"652822","轮台县",2,650000
3436,"652823","尉犁县",2,650000
3437,"652824","若羌县",2,650000
3438,"652825","且末县",2,650000
3439,"652826","焉耆回族自治县",2,650000
3440,"652827","和静县",2,650000
3441,"652828","和硕县",2,650000
3442,"652829","博湖县",2,650000
3443,"652900","阿克苏地区",2,650000
3444,"652901","阿克苏市",1,652900
3445,"652922","温宿县",2,650000
3446,"652923","库车县",2,650000
3447,"652924","沙雅县",2,650000
3448,"652925","新和县",2,650000
3449,"652926","拜城县",2,650000
3450,"652927","乌什县",2,650000
3451,"652928","阿瓦提县",2,650000
3452,"652929","柯坪县",2,650000
3453,"653000","克孜勒苏柯尔克孜自治州",2,650000
3454,"653001","阿图什市",1,653000
3455,"653022","阿克陶县",2,650000
3456,"653023","阿合奇县",2,650000
3457,"653024","乌恰县",2,650000
3458,"653100","喀什地区",2,650000
3459,"653101","喀什市",1,653100
3460,"653121","疏附县",2,650000
3461,"653122","疏勒县",2,650000
3462,"653123","英吉沙县",2,650000
3463,"653124","泽普县",2,650000
3464,"653125","莎车县",2,650000
3465,"653126","叶城县",2,650000
3466,"653127","麦盖提县",2,650000
3467,"653128","岳普湖县",2,650000
3468,"653129","伽师县",2,650000
3469,"653130","巴楚县",2,650000
3470,"653131","塔什库尔干塔吉克自治县",2,650000
3471,"653200","和田地区",2,650000
3472,"653201","和田市",1,653200
3473,"653221","和田县",2,650000
3474,"653222","墨玉县",2,650000
3475,"653223","皮山县",2,650000
3476,"653224","洛浦县",2,650000
3477,"653225","策勒县",2,650000
3478,"653226","于田县",2,650000
3479,"653227","民丰县",2,650000
3480,"654000","伊犁哈萨克自治州",2,650000
